test_title,client_name,run_duration_ms,ingestion_timestamp,test_file,test_name,test_opcode,test_params,block_limit_million,opcount,exclude_reason
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_True-opcode_BALANCE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,8826,2026-02-09 04:22:51.902826407+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_True-initial_balance_True-empty_code_True,10,92373.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_True-opcode_BALANCE-benchmark-gas-value_15M],ethrex-v9.0.0__zisk-v0.15.0,10631,2026-03-10 19:37:58.275980953+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_True-initial_balance_True-empty_code_True,15,138669.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_True-opcode_BALANCE-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,13733,2026-03-10 15:48:16.544543546+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_True-initial_balance_True-empty_code_True,20,184747.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_True-opcode_BALANCE-benchmark-gas-value_25M],ethrex-v9.0.0__zisk-v0.15.0,16634,2026-03-11 13:26:12.609608441+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_True-initial_balance_True-empty_code_True,25,231042.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_True-opcode_BALANCE-benchmark-gas-value_30M],ethrex-v9.0.0__zisk-v0.15.0,24340,2026-02-08 19:59:19.756833736+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_True-initial_balance_True-empty_code_True,30,277337.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_True-opcode_BALANCE-benchmark-gas-value_5M],ethrex-v9.0.0__zisk-v0.15.0,5324,2026-03-11 13:10:55.248298289+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_True-initial_balance_True-empty_code_True,5,46078.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_True-opcode_BALANCE-benchmark-gas-value_60M],ethrex-v9.0.0__zisk-v0.15.0,44572,2026-02-09 16:25:45.276611160+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_True-initial_balance_True-empty_code_True,60,554675.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_False-opcode_BALANCE-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,7522,2026-02-06 17:49:03.386386846+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_False-empty_code_False,10,92373.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_False-opcode_BALANCE-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,7726,2026-03-09 23:46:12.208912399+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_False-empty_code_False,15,138669.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_False-opcode_BALANCE-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,11128,2026-03-09 17:13:25.453483657+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_False-empty_code_False,20,184747.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_False-opcode_BALANCE-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,12632,2026-03-10 06:16:43.285834010+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_False-empty_code_False,25,231042.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_False-opcode_BALANCE-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,16638,2026-02-07 12:59:35.931898068+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_False-empty_code_False,30,277337.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_False-opcode_BALANCE-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,4827,2026-03-10 11:32:13.899575333+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_False-empty_code_False,5,46078.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_False-opcode_BALANCE-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,31653,2026-02-07 14:44:42.625137324+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_False-empty_code_False,60,554675.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_True-opcode_BALANCE-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,8924,2026-02-07 05:51:11.715143078+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_False-empty_code_True,10,92373.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_True-opcode_BALANCE-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,10029,2026-03-10 06:35:55.238056770+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_False-empty_code_True,15,138669.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_True-opcode_BALANCE-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,12435,2026-03-10 08:47:35.379324935+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_False-empty_code_True,20,184747.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_True-opcode_BALANCE-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,16134,2026-03-09 15:38:36.252537885+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_False-empty_code_True,25,231042.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_True-opcode_BALANCE-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,21741,2026-02-07 09:14:09.348375505+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_False-empty_code_True,30,277337.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_True-opcode_BALANCE-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,5126,2026-03-10 05:19:32.402503004+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_False-empty_code_True,5,46078.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_True-opcode_BALANCE-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,43366,2026-02-06 23:47:01.561378983+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_False-empty_code_True,60,554675.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_False-opcode_BALANCE-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,6828,2026-02-07 19:57:57.889510366+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_True-empty_code_False,10,92373.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_False-opcode_BALANCE-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,8331,2026-03-10 01:56:51.671710117+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_True-empty_code_False,15,138669.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_False-opcode_BALANCE-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,10031,2026-03-10 01:51:39.337265540+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_True-empty_code_False,20,184747.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_False-opcode_BALANCE-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,12833,2026-03-09 17:52:16.318989190+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_True-empty_code_False,25,231042.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_False-opcode_BALANCE-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,15331,2026-02-06 18:34:22.670341172+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_True-empty_code_False,30,277337.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_False-opcode_BALANCE-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,4924,2026-03-10 07:29:13.539856309+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_True-empty_code_False,5,46078.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_False-opcode_BALANCE-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,32054,2026-02-06 22:57:35.800451006+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_True-empty_code_False,60,554675.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_True-opcode_BALANCE-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,7328,2026-02-07 00:02:11.291944916+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_True-empty_code_True,10,92373.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_True-opcode_BALANCE-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,8328,2026-03-10 11:20:43.470660464+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_True-empty_code_True,15,138669.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_True-opcode_BALANCE-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,11530,2026-03-09 23:01:16.436314065+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_True-empty_code_True,20,184747.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_True-opcode_BALANCE-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,13633,2026-03-10 09:37:35.252122885+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_True-empty_code_True,25,231042.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_True-opcode_BALANCE-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,19641,2026-02-07 15:39:02.125359971+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_True-empty_code_True,30,277337.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_True-opcode_BALANCE-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,4726,2026-03-10 09:08:25.737050932+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_True-empty_code_True,5,46078.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_True-opcode_BALANCE-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,37370,2026-02-08 00:01:13.614359591+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_True-empty_code_True,60,554675.0,unsupported_operation
